kickoff_hkt,hours_since_kickoff,league,home,away,unsettled_markets,stages_missing_hdc,stages_missing_hil,hdc_line,hil_line,fixture
2026-08-15 02:15,418.25,保甲,索非亚1948中央陆军,查洛摩利,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,2.25,2998451
2026-08-15 02:30,418.0,球会友谊,考文垂,摩纳哥,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,3.25,3062199
2026-08-15 02:30,418.0,土甲,厄洛克士邦,沙里耶尔,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,2.5,3030097
2026-08-15 02:30,418.0,土超,加拉塔萨雷,科鲁姆,"HDC,HIL","T-30,T-5","T-30,T-5",-1.5,3.0,3026691
2026-08-15 02:30,418.0,马耳甲,巴尔灿,马沙斯洛克,"HDC,HIL","T-30,T-5","T-30,T-5",0.25,2.25,3021596
2026-08-15 02:30,418.0,奥乙,圣珀尔滕,BW林茨,"HDC,HIL","T-30,T-5","T-30,T-5",0.25,2.75,3017879
2026-08-15 02:30,418.0,西乙,皇家社会B队,卡斯迪隆,"HDC,HIL","T-30,T-5","T-30,T-5",0.75,2.75,3014030
2026-08-15 02:30,418.0,罗甲,阿格斯,法鲁尔,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,2.0,3010388
2026-08-15 02:30,418.0,波兰超,华沙莱吉亚,拉多麦科,"HDC,HIL","T-30,T-5","T-30,T-5",-1.0,2.5,3003110
2026-08-15 02:45,417.75,爱足杯,沃特福德联队,阿斯隆城,"HDC,HIL","T-30,T-5","T-30,T-5",-1.25,3.25,3058356
2026-08-15 02:45,417.75,爱足杯,都柏林大学,德利城,"HDC,HIL","T-30,T-5","T-30,T-5",1.0,3.0,3058355
2026-08-15 02:45,417.75,爱足杯,戈尔韦联,布雷,"HDC,HIL","T-30,T-5","T-30,T-5",-1.0,3.0,3058354
2026-08-15 02:45,417.75,球会友谊,亚特兰大,毕尔巴鄂竞技,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,3.0,3058345
2026-08-15 02:45,417.75,苏联杯,基马诺克,艾尔联,"HDC,HIL","T-30,T-5","T-30,T-5",-1.0,2.75,3049134
2026-08-15 02:45,417.75,威超,新圣徒,布里顿费里,"HDC,HIL","T-30,T-5","T-30,T-5",-2.0,3.5,3019480
2026-08-15 02:45,417.75,威超,兰迪德诺,霍利韦尔,"HDC,HIL","T-30,T-5","T-30,T-5",-1.5,3.25,3019479
2026-08-15 02:45,417.75,威超,西哈弗福德,佩尼邦,"HDC,HIL","T-30,T-5","T-30,T-5",0.25,2.25,3019478
2026-08-15 02:45,417.75,威超,康纳斯码头,特芬琳,"HDC,HIL","T-30,T-5","T-30,T-5",-1.5,3.0,3019477
2026-08-15 02:45,417.75,威超,卡姆比利安,弗林特镇,"HDC,HIL","T-30,T-5","T-30,T-5",0,2.75,3019476
2026-08-15 02:45,417.75,威超,空中巴士,阿曼福德,"HDC,HIL","T-30,T-5","T-30,T-5",-0.75,2.75,3019473
2026-08-15 02:45,417.75,意杯,蒙扎,阿维利诺,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,2.5,3008767
2026-08-15 02:45,417.75,比甲,色格拉布鲁日,圣图尔登,"HDC,HIL","T-30,T-5","T-30,T-5",0,2.75,3003530
2026-08-15 02:45,417.75,法乙,圣埃蒂安,克莱蒙,"HDC,HIL","T-30,T-5","T-30,T-5",-1.25,2.75,2997689
2026-08-15 02:45,417.75,法乙,兰斯,USL敦刻尔克,"HDC,HIL","T-30,T-5","T-30,T-5",-0.75,2.5,2997688
2026-08-15 02:45,417.75,法乙,红星,索肖,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,2.5,2997687
2026-08-15 02:45,417.75,法乙,南锡,蒙彼利埃,"HDC,HIL","T-30,T-5","T-30,T-5",0,2.25,2997686
2026-08-15 02:45,417.75,法乙,拉瓦勒,南特,"HDC,HIL","T-30,T-5","T-30,T-5",0.5,2.5,2997685
2026-08-15 02:45,417.75,法乙,甘冈,布洛涅,"HDC,HIL","T-30,T-5","T-30,T-5",-0.75,2.25,2997684
2026-08-15 02:45,417.75,法乙,格勒诺布尔,梅斯,"HDC,HIL","T-30,T-5","T-30,T-5",0.25,2.25,2997683
2026-08-15 02:45,417.75,法乙,第戎,波城,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,2.25,2997682
2026-08-15 02:45,417.75,法乙,阿纳西,罗德兹,"HDC,HIL","T-30,T-5","T-30,T-5",0,2.5,2997681
2026-08-15 03:00,417.5,玻利甲,宾托大学生,皇家托马亚波,"HDC,HIL","T-30,T-5","T-30,T-5",-0.75,3.0,3059096
2026-08-15 03:00,417.5,意丙杯,瓦多,国际米兰U23,"HDC,HIL","T-30,T-5","T-30,T-5",0.5,2.25,3056693
2026-08-15 03:00,417.5,意丙杯,特伦托,奥斯皮塔莱托,"HDC,HIL","T-30,T-5","T-30,T-5",-0.75,2.25,3056692
2026-08-15 03:00,417.5,意丙杯,韦尔切利,帕格特斯,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,2.0,3056691
2026-08-15 03:00,417.5,意丙杯,皮内托,古比奥,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,2.0,3056690
2026-08-15 03:00,417.5,意丙杯,格罗瑟托,圭多尼亚,"HDC,HIL","T-30,T-5","T-30,T-5",0.25,2.25,3056688
2026-08-15 03:00,417.5,意丙杯,卡塞塔纳,萨沃亚,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,2.25,3056687
2026-08-15 03:00,417.5,意丙杯,切里尼奥拉,摩诺波利,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,2.0,3056686
2026-08-15 03:00,417.5,英议南,达根汉姆,法纳姆城,"HDC,HIL","T-30,T-5","T-30,T-5",-0.75,2.75,3028790
2026-08-15 03:00,417.5,英冠,狼队,布莱克本,"HDC,HIL","T-30,T-5","T-30,T-5",-1.0,2.5,3008152
2026-08-15 03:00,417.5,波兰甲,罗切霍茹夫,列治亚,"HDC,HIL","T-30,T-5","T-30,T-5",-1.0,2.75,3004951
2026-08-15 03:15,417.25,意杯,佛罗伦萨,贝内文托,"HDC,HIL","T-30,T-5","T-30,T-5",-1.5,3.0,3061588
2026-08-15 03:15,417.25,葡超,葡萄牙体育,吉马良斯,"HDC,HIL","T-30,T-5","T-30,T-5",-1.25,3.0,3023448
2026-08-15 03:30,417.0,葡乙,桑塔雷,奥利维伦斯,"HDC,HIL","T-30,T-5","T-30,T-5",0,2.25,3058335
2026-08-15 03:30,417.0,巴拉乙,恩卡纳西翁,朱尼诺VH,"HDC,HIL","T-30,T-5","T-30,T-5",0.5,2.25,3056557
2026-08-15 04:00,416.5,美预备联,亚特兰大联B队,纽约红牛后备队,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,3.5,3058274
2026-08-15 04:00,416.5,秘鲁甲秋,格劳竞技,卡哈马卡商业联,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,2.0,3009996
2026-08-15 05:00,415.5,哥斯乙,肯梅利塔,摩拉维亚足球,"HDC,HIL","T-30,T-5","T-30,T-5",0,2.75,3061189
2026-08-15 05:30,415.0,美预备联,皇家君主,明尼苏达联B队,"HDC,HIL","T-30,T-5","T-30,T-5",0,3.0,3058273
2026-08-15 05:30,415.0,巴拉甲秋,雷科莱塔,五月二日体育会,"HDC,HIL","T-30,T-5","T-30,T-5",0,2.25,3055814
2026-08-15 06:00,414.5,乌拉甲秋,波士顿河,丹奴比奥,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,2.25,3061728
2026-08-15 06:00,414.5,巴拉乙,费纳多,阿塞瓦尔,"HDC,HIL","T-30,T-5","T-30,T-5",0,2.5,3056558
2026-08-15 06:30,414.0,巴西乙,圣贝纳多,保地花高SP,"HDC,HIL","T-30,T-5","T-30,T-5",0,2.0,2940123
2026-08-15 06:30,414.0,巴西乙,庞特普雷塔,累西腓航海,"HDC,HIL","T-30,T-5","T-30,T-5",0.5,2.25,2940122
2026-08-15 07:00,413.5,美预备联,多伦多FCB队,查塔努加,"HDC,HIL","T-30,T-5","T-30,T-5",0.5,3.0,3058276
2026-08-15 07:00,413.5,美预备联,休斯顿迪纳摩B队,文图拉FC,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,3.25,3058275
2026-08-15 07:00,413.5,哥伦甲秋,拉尼洛斯,托利马体育,"HDC,HIL","T-30,T-5","T-30,T-5",0,2.25,3011803
2026-08-15 07:00,413.5,秘鲁甲秋,库斯科,胡安巴勃罗二世,"HDC,HIL","T-30,T-5","T-30,T-5",-1.5,3.0,3009997
2026-08-15 07:00,413.5,智利甲,康塞普西翁大学,塞雷那,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,2.5,2921217
2026-08-15 07:30,413.0,阿甲,竞技俱乐部,班菲尔德,"HDC,HIL","T-30,T-5","T-30,T-5",-0.75,2.25,2962573
2026-08-15 07:30,413.0,巴西乙,累西腓体育,隆迪那,"HDC,HIL","T-30,T-5","T-30,T-5",-0.75,2.5,2940124
2026-08-15 07:30,413.0,阿乙,拉费尔拿,贝尔格拉诺防卫队,"HDC,HIL","T-30,T-5","T-30,T-5",0,1.5,2916594
2026-08-15 08:00,412.5,玻利甲,玻利瓦尔,圣安东尼奥布鲁布鲁,"HDC,HIL","T-30,T-5","T-30,T-5",-2.25,4.25,3059097
2026-08-15 08:00,412.5,美女职,哥谭女足,堪萨斯城NWSL女足,"HDC,HIL","T-30,T-5","T-30,T-5",-0.75,2.75,2957005
2026-08-15 08:00,412.5,厄瓜甲,山谷独立,德芬,"HDC,HIL","T-30,T-5","T-30,T-5",-2.0,3.0,2937888
2026-08-15 09:00,411.5,萨尔超春,利梅诺,国际FA,"HDC,HIL","T-30,T-5","T-30,T-5",0.25,2.25,3041877
2026-08-15 09:00,411.5,墨西甲春,扎卡特卡斯,FC美利达,"HDC,HIL","T-30,T-5","T-30,T-5",0,3.0,3024415
2026-08-15 09:00,411.5,墨西甲春,克雷卡米诺斯,塔巴蒂奥,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,3.0,3024413
2026-08-15 09:00,411.5,加拿职,温哥华FC,太平洋FC,"HDC,HIL","T-30,T-5","T-30,T-5",-1.25,3.5,2937589
2026-08-15 10:00,410.5,哥斯甲春,森卡洛斯,希雷迪亚诺,"HDC,HIL","T-30,T-5","T-30,T-5",0,2.25,3042537
2026-08-15 10:00,410.5,美女职,犹他王室女足,海湾FC女足,"HDC,HIL","T-30,T-5","T-30,T-5",-1.0,2.75,2957008
2026-08-15 10:00,410.5,美女职,西雅图统治女足,芝加哥红星女足,"HDC,HIL","T-30,T-5","T-30,T-5",-1.25,3.25,2957007
2026-08-15 10:00,410.5,美女职,圣地亚哥波浪女足,丹佛峰会女足,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,3.0,2957006
2026-08-15 11:00,409.5,澳南女超,索尔兹伯里女足,托列斯比卡拉女足,"HDC,HIL","T-30,T-5","T-30,T-5",-1.0,3.5,3063955
2026-08-15 11:00,409.5,新西北联,陶朗加市联,伯肯黑德联,"HDC,HIL","T-30,T-5","T-30,T-5",2.25,3.5,3059626
2026-08-15 11:00,409.5,新西北联,奥林匹克湾,伊斯特恩沙伯奥克兰,"HDC,HIL","T-30,T-5","T-30,T-5",1.5,3.0,3059625
2026-08-15 11:00,409.5,新西北联,梅尔维尔联合,奥克兰FC后备队,"HDC,HIL","T-30,T-5","T-30,T-5",0.5,3.25,3059624
2026-08-15 11:00,409.5,墨西甲春,拉巴斯竞技,皮拉塔斯,"HDC,HIL","T-30,T-5","T-30,T-5",0,2.5,3024417
2026-08-15 12:30,408.0,澳塔女超,塔洛纳女足,金布洛治狮队女足,"HDC,HIL",T-5,T-5,0.75,3.75,3063952
2026-08-15 12:30,408.0,澳塔超,德文波特城,金布洛治狮队,"HDC,HIL",T-5,T-5,-0.25,3.25,3062290
2026-08-15 13:00,407.5,澳亚U23,布伦瑞克城U23,北部吉隆勇士U23,"HDC,HIL","T-30,T-5","T-30,T-5",0.25,3.5,3063958
2026-08-15 13:00,407.5,澳西U23,威斯顿骑士U23,巴尔卡塔U23,"HDC,HIL","T-30,T-5","T-30,T-5",0,3.5,3059623
2026-08-15 13:00,407.5,俄甲,SKA哈巴罗夫斯克,韦莱斯,"HDC,HIL","T-30,T-5","T-30,T-5",0,2.0,3021938
2026-08-15 13:00,407.5,澳首超,奥康诺骑士,堪培拉白头鹰,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,3.5,2944236
2026-08-15 13:00,407.5,澳维U23,丹德农市U23,阿东那U23,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,3.75,2939487
2026-08-15 13:00,407.5,澳威超,西悉尼流浪者青年队,FC圣乔治,"HDC,HIL","T-30,T-5","T-30,T-5",0,3.25,2930880
2026-08-15 13:00,407.5,澳维超,墨尔本城青年队,南墨尔本,"HDC,HIL","T-30,T-5","T-30,T-5",1.75,3.25,2920941
2026-08-15 13:00,407.5,澳维超,黑德堡,休城,"HDC,HIL","T-30,T-5","T-30,T-5",0,2.75,2920937
2026-08-15 13:30,407.0,澳首U23,莫纳洛黑U23,堪培拉克罗帝亚FCU23,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,3.75,3063941
2026-08-15 13:30,407.0,澳维女超,南墨尔本女足,凯勒公园女足,"HDC,HIL","T-30,T-5","T-30,T-5",-1.5,3.0,2981851
2026-08-15 13:45,406.75,澳维U23,乔治十字U23,艾云达尔U23,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,3.25,2939488
2026-08-15 14:00,406.5,新西兰杯,芬奇布尔斯联,纳尔逊郊区,"HDC,HIL","T-30,T-5","T-30,T-5",0,3.5,3058565
2026-08-15 14:00,406.5,澳威超,莱卡特老虎,SD公鹿FC,"HDC,HIL","T-30,T-5","T-30,T-5",-0.75,3.25,2930883
2026-08-15 14:15,406.25,澳亚U23,墨尔本港鲨鱼U23,墨尔本骑士U23,"HDC,HIL","T-30,T-5","T-30,T-5",1.5,4.25,3064132
2026-08-15 14:15,406.25,澳昆甲,圣乔治维莱FC,阳光海岸流浪者,"HDC,HIL","T-30,T-5","T-30,T-5",1.0,3.0,2905019
2026-08-15 14:15,406.25,澳昆甲,瑞德兰茨联,洛根利泰柠,"HDC,HIL","T-30,T-5","T-30,T-5",0,3.75,2905018
2026-08-15 14:15,406.25,澳昆甲,北极星,卡布尔彻,"HDC,HIL","T-30,T-5","T-30,T-5",0.25,4.0,2905017
2026-08-15 14:15,406.25,澳昆甲,荷兰公园老鹰,布里斯班前锋,"HDC,HIL","T-30,T-5","T-30,T-5",1.5,4.0,2905016
2026-08-15 14:15,406.25,澳昆甲,卡帕拉巴,罗宾市蓝,"HDC,HIL","T-30,T-5","T-30,T-5",1.25,3.5,2905015
2026-08-15 14:15,406.25,澳昆甲,布罗德海滩联合,叶士域治城,"HDC,HIL","T-30,T-5","T-30,T-5",-0.75,3.0,2905014
2026-08-15 14:30,406.0,澳威甲,麦克亚瑟公羊队,黑镇斯巴达,"HDC,HIL","T-30,T-5","T-30,T-5",0.5,3.0,2930637
2026-08-15 15:00,405.5,澳威女超,新南威尔士大学女足,思比瑞特士女足,"HDC,HIL","T-30,T-5","T-30,T-5",-1.25,3.5,2960842
2026-08-15 15:00,405.5,澳西甲,尼兰西澳洲大学,苏比亚科,"HDC,HIL","T-30,T-5","T-30,T-5",-1.5,3.5,2950090
2026-08-15 15:00,405.5,澳西甲,弗罗瑞特,曼都拉,"HDC,HIL","T-30,T-5","T-30,T-5",-1.0,3.5,2950089
2026-08-15 15:00,405.5,澳西超,威斯顿骑士,巴尔卡塔,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,3.25,2940593
2026-08-15 15:00,405.5,澳西超,珀斯光荣青年队,费雷曼特尔市,"HDC,HIL","T-30,T-5","T-30,T-5",0.25,3.5,2940592
2026-08-15 15:00,405.5,澳西超,珀斯SC,珀斯红星,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,3.25,2940591
2026-08-15 15:00,405.5,澳西超,奥林匹克金威,FC索伦托,"HDC,HIL","T-30,T-5","T-30,T-5",-1.75,3.75,2940590
2026-08-15 15:00,405.5,澳西超,阿马达尔,黛安拉白鹰,"HDC,HIL","T-30,T-5","T-30,T-5",0,3.5,2940589
2026-08-15 15:00,405.5,澳威超,悉尼奥林匹克,悉尼联盟,"HDC,HIL","T-30,T-5","T-30,T-5",0.75,2.5,2930882
2026-08-15 15:00,405.5,澳威超,曼立联队,北部精神,"HDC,HIL","T-30,T-5","T-30,T-5",0,2.5,2930881
2026-08-15 15:00,405.5,澳威甲,因特莱恩,本克斯拓城狮队,"HDC,HIL","T-30,T-5","T-30,T-5",0.5,3.0,2930642
2026-08-15 15:30,405.0,塞尔U19,贝尔格莱德红星U19,FK布罗道U19,"HDC,HIL","T-30,T-5","T-30,T-5",-2.0,4.0,3064523
2026-08-15 15:30,405.0,球会友谊,托伦CF,乌德瓦尔德乌索,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,2.5,3064078
2026-08-15 15:30,405.0,球会友谊,米涅拉,卡泰真拿B队,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,2.5,3064055
2026-08-15 15:45,404.75,澳首超,莫纳洛黑豹,堪培拉FC,"HDC,HIL","T-30,T-5","T-30,T-5",0,3.75,2944237
2026-08-15 16:00,404.5,球会友谊,波卒埃洛,玛查莫洛,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,2.5,3064051
2026-08-15 16:00,404.5,球会友谊,皇家马洛卡B队,巴利阿里,"HDC,HIL","T-30,T-5","T-30,T-5",0.25,2.25,3061109
2026-08-15 16:00,404.5,罗乙,拉米库瓦尔塞,CSM斯拉蒂纳,"HDC,HIL","T-30,T-5","T-30,T-5",0.25,2.5,3046377
2026-08-15 16:00,404.5,罗乙,蒂米什瓦拉,斯洛博齐亚,"HDC,HIL","T-30,T-5","T-30,T-5",-1.25,2.5,3046376
2026-08-15 16:00,404.5,罗乙,梅塔洛格布斯,维图尔,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,2.25,3046375
2026-08-15 16:00,404.5,罗乙,哥利亚,康戈迪亚齐安,"HDC,HIL","T-30,T-5","T-30,T-5",0,2.25,3046374
2026-08-15 16:00,404.5,罗乙,拜侯尔,塔古穆里斯,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,2.5,3046373
2026-08-15 16:00,404.5,罗乙,斯克拉雷西塔,林达伯史特范斯提,"HDC,HIL","T-30,T-5","T-30,T-5",-1.5,2.75,3046371
2026-08-15 16:00,404.5,罗乙,CS布加勒斯特迪纳摩,AFC金属布佐,"HDC,HIL","T-30,T-5","T-30,T-5",2.0,3.25,3046370
2026-08-15 16:00,404.5,罗乙,达姆布雷维塔,波佩什蒂莱奥代尼,"HDC,HIL","T-30,T-5","T-30,T-5",0,2.0,3046369
2026-08-15 16:00,404.5,波青联,历基亚青年队,马特斯青年队,"HDC,HIL","T-30,T-5","T-30,T-5",-1.75,4.0,3039442
2026-08-15 16:00,404.5,澳维超,乔治十字,艾云达尔,"HDC,HIL","T-30,T-5","T-30,T-5",1.0,3.0,2920942
2026-08-15 16:30,404.0,澳达超,达尔文奥林匹克,海伦斯,"HDC,HIL","T-30,T-5","T-30,T-5",-1.25,4.25,3063944
2026-08-15 16:30,404.0,澳昆女超,布里斯班奥林匹克女足,卡帕拉巴女足,"HDC,HIL","T-30,T-5","T-30,T-5",-1.0,3.0,3062423
2026-08-15 16:30,404.0,捷U19,塔比历斯U19,奥斯泰华U19,"HDC,HIL","T-30,T-5","T-30,T-5",0,3.25,3008794
2026-08-15 16:30,404.0,澳威女超,北方虎女足,马卡瑟尔女足,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,3.0,2960843
2026-08-15 17:00,403.5,球会友谊,坎塔布力亚,巴斯科尼亚,"HDC,HIL","T-30,T-5","T-30,T-5",0.25,2.75,3064784
2026-08-15 17:00,403.5,K3-K4韩锦,抱川FC,巨济市民,"HDC,HIL","T-30,T-5","T-30,T-5",-1.0,2.5,3064592
2026-08-15 17:00,403.5,球会友谊,塞格维亚纳,尤尼恩斯塔斯,"HDC,HIL","T-30,T-5","T-30,T-5",0.25,2.5,3062207
2026-08-15 17:00,403.5,俄甲,叶尼塞,卡马斯,"HDC,HIL",T-30,"T-30,T-5",,2.25,3021942
2026-08-15 17:00,403.5,捷丙,治鲁迪,渥恩斯多夫,"HDC,HIL","T-30,T-5","T-30,T-5",0.5,3.0,3009455
2026-08-15 17:00,403.5,捷U19,布拉格斯拉维亚U19,帕尔杜比斯U19,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,3.5,3008791
2026-08-15 17:00,403.5,捷U19,奥林莫斯U19,贺拉戴克U19,"HDC,HIL",T-30,"T-30,T-5",,3.0,3008790
2026-08-15 17:00,403.5,日职联,水户蜀葵,大阪钢巴,"HDC,HIL","T-30,T-5","T-30,T-5",0,2.25,3000407
2026-08-15 17:00,403.5,日职联,鹿岛鹿角,名古屋鲸八,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,2.5,3000405
2026-08-15 17:00,403.5,日职乙,枥木市FC,八户云罗里,"HDC,HIL","T-30,T-5","T-30,T-5",0,2.25,3000029
2026-08-15 17:00,403.5,日职乙,秋田蓝色闪电,富山胜利,"HDC,HIL","T-30,T-5","T-30,T-5",0.25,2.25,3000024
2026-08-15 17:00,403.5,日职丙,北九州向日葵,赞岐,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,2.25,2998891
2026-08-15 17:00,403.5,日职丙,FC岐阜,高知联合,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,2.5,2998890
2026-08-15 17:30,403.0,球会友谊,亚勒那斯,奥萨苏纳,"HDC,HIL","T-30,T-5","T-30,T-5",1.0,2.75,3064390
2026-08-15 17:30,403.0,球会友谊,莱昂文体,叁蔓堤罗,"HDC,HIL","T-30,T-5","T-30,T-5",-0.75,2.5,3062239
2026-08-15 17:30,403.0,球会友谊,托尔德西利亚斯,圭久洛,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,2.25,3062208
2026-08-15 17:30,403.0,日职联,清水鼓动,横滨水手,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,2.25,3000409
2026-08-15 17:30,403.0,日职乙,藤枝MYFC,磐城FC,"HDC,HIL","T-30,T-5","T-30,T-5",0.25,2.25,3000025
2026-08-15 17:30,403.0,澳南超,托列斯比卡拉,阿德莱德联青年队,"HDC,HIL","T-30,T-5","T-30,T-5",-1.25,3.5,2912478
2026-08-15 17:30,403.0,澳南超,西阿德莱德SC,普雷福特,"HDC,HIL","T-30,T-5","T-30,T-5",0.75,3.5,2912477
2026-08-15 17:30,403.0,澳南超,斯特尔特狮队,坎贝尔市体育馆,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,3.25,2912476
2026-08-15 17:30,403.0,澳南超,地铁之星,克罗伊登国王,"HDC,HIL","T-30,T-5","T-30,T-5",-1.0,3.5,2912474
2026-08-15 17:30,403.0,澳南超,白城伍德维尔,阿德莱德城,"HDC,HIL","T-30,T-5","T-30,T-5",0.75,3.0,2912473
2026-08-15 17:55,402.58,日职联,冈山绿雉,长崎成功丸,"HDC,HIL","T-30,T-5","T-30,T-5",-1.0,2.25,3000408
2026-08-15 18:00,402.5,瑞士U19,FC苏黎世U19,草蜢U19,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,3.75,3064512
2026-08-15 18:00,402.5,葡乙,葡萄牙体育会,马夫拉,"HDC,HIL","T-30,T-5","T-30,T-5",0,2.25,3059733
2026-08-15 18:00,402.5,乌克超,克里夫巴斯,利维贝雷,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,2.5,3012487
2026-08-15 18:00,402.5,日职联,福冈黄蜂,大阪樱花,"HDC,HIL","T-30,T-5","T-30,T-5",0,2.25,3000412
2026-08-15 18:00,402.5,日职联,神户胜利船,FC东京,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,2.25,3000411
2026-08-15 18:00,402.5,日职联,浦和红钻,广岛三箭,"HDC,HIL","T-30,T-5","T-30,T-5",0.5,2.75,3000410
2026-08-15 18:00,402.5,日职联,川崎前锋,京都不死鸟,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,2.5,3000406
2026-08-15 18:00,402.5,日职联,千叶市原,町田泽维亚,"HDC,HIL","T-30,T-5","T-30,T-5",0.75,2.25,3000404
2026-08-15 18:00,402.5,日职乙,仙台维加泰,大分三神,"HDC,HIL","T-30,T-5","T-30,T-5",-0.75,2.25,3000031
2026-08-15 18:00,402.5,日职乙,湘南海洋,山形山神,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,2.5,3000028
2026-08-15 18:00,402.5,日职乙,甲府风林,宫崎棒牛鸟,"HDC,HIL","T-30,T-5","T-30,T-5",0.25,2.25,3000027
2026-08-15 18:00,402.5,日职乙,今治,RB大宫松鼠,"HDC,HIL","T-30,T-5","T-30,T-5",0.25,2.5,3000026
2026-08-15 18:00,402.5,日职乙,新泻天鹅,札幌冈萨多,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,2.25,3000023
2026-08-15 18:00,402.5,日职丙,山口雷法,FC琉球,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,2.5,2998897
2026-08-15 18:00,402.5,日职丙,群马草津温泉,SC相模原,"HDC,HIL","T-30,T-5","T-30,T-5",0,2.5,2998894
2026-08-15 18:00,402.5,日职丙,熊本深红,枥木SC,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,2.25,2998893
2026-08-15 18:00,402.5,日职丙,金泽,福岛FC,"HDC,HIL","T-30,T-5","T-30,T-5",-0.75,2.75,2998892
2026-08-15 18:00,402.5,中甲,延边龙鼎,大连鲲城,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,2.25,2951613
2026-08-15 18:30,402.0,俄甲,切里宾斯克,莫斯科鱼雷,"HDC,HIL","T-30,T-5","T-30,T-5",0.5,2.25,3021934
2026-08-15 18:30,402.0,韩K联,FC首尔,大田市民,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,2.5,2929689
2026-08-15 18:30,402.0,韩K联,济州SK,FC安养,"HDC,HIL","T-30,T-5","T-30,T-5",0,2.5,2929688
2026-08-15 18:30,402.0,韩K联,光州FC,浦项制铁,"HDC,HIL","T-30,T-5","T-30,T-5",0.25,2.0,2929687
2026-08-15 18:30,402.0,韩K2联,水原三星,水原FC,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,2.75,2925505
2026-08-15 18:30,402.0,韩K2联,金海,庆南FC,"HDC,HIL","T-30,T-5","T-30,T-5",0.25,2.25,2925504
2026-08-15 18:30,402.0,韩K2联,忠北清州,全南天龙,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,2.5,2925503
2026-08-15 18:30,402.0,韩K2联,釜山偶像,华城FC,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,2.5,2925502
2026-08-15 19:00,401.5,德乙,奥斯纳布鲁克,马格德堡,"HDC,HIL","T-30,T-5","T-30,T-5",0,3.0,3019109
2026-08-15 19:00,401.5,德乙,柏林赫塔,海登海姆,"HDC,HIL","T-30,T-5","T-30,T-5",0,3.0,3019105
2026-08-15 19:00,401.5,德乙,菲尔特,纽伦堡,"HDC,HIL","T-30,T-5","T-30,T-5",0.25,2.75,3019103
2026-08-15 19:00,401.5,俄超,罗迪纳莫斯科,阿克伦陶里亚蒂,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,2.75,3012265
2026-08-15 19:00,401.5,丹麦甲,希勒罗德,奥胡斯费马,"HDC,HIL","T-30,T-5","T-30,T-5",0,2.75,2998088
